"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Australia","AUS","IMF repurchases and charges (TDS, current US$)","DT.TDS.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net official flows from UN agencies, WFP (current US$)","DT.NFL.WFPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","PNG, commercial banks and other creditors (NFL, current US$)","DT.NFL.PNGC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net official flows from UN agencies, FAO (current US$)","DT.NFL.FAOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","External debt stocks, long-term (DOD, current US$)","DT.DOD.DLXF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net bilateral aid flows from DAC donors, New Zealand (current US$)","DC.DAC.NZLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net bilateral aid flows from DAC donors, Germany (current US$)","DC.DAC.DEUL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","180320037.8","176046508.8","228958923.3","280555023.2","308759124.8","286614196.8","305269104","326544830.3","415642852.8","495797180.2","631592773.4","740711547.9","771140441.9","900273193.4","956123474.1","1009029114","1053348999","1396266846","1884704224","2402261230","2369583740","2484919434","1926091797","1101867798","1276966675","438888326.43968","517894423.709037","538747822.17049","501585257.221363","531812423.752442","518334052.870813","486744685.823923","465722533.977934","651572145.062106","824729101.175224","940407766.641077","1014841490.87417","1341851616.34835","1526025147.3275","1334648952.60383","1864472761.35169","2449287569.05191","2405316866.64118","2389397584.30219","2292096913.95343","2174651380.40477","2056844753.41069","2001928453.24729","1861417361.33186","1753567130.41535","",
"Australia","AUS","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.69676372084399","4.87727934473576","4.42597782805263","3.81790396577023","3.65559838623489","4.96916097398078","6.23557059369207","6.44644049357326","6.07595378806033","4.6035529013505","5.27322920331624","5.1044487360044","4.73126442984502","4.09674550847433","4.11450938138403","3.90737823751689","3.75518736665296","3.71636446257931","3.42536115975196","3.35317622268291","3.36581170518773","3.95944413694887","4.14390194212972","4.17408815870309","4.22955211363735","4.32654602166352","","","",
"Australia","AUS","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","66080009.46","83962074.28","122832298.3","193900329.6","213557098.4","222246444.7","211665603.6","208692459.1","247260421.8","273925994.9","303632507.3","365259887.7","365698913.6","381575408.9","403232727.1","311754455.6","291884246.8","340696655.3","428584075.9","555251220.7","601367466.962332","522617128.63364","457806049.587982","441562934.039845","487695522.157596","570167764.18997","728177753.776965","771092538.014612","796700672.873205","870854803.38831","868990623.794047","855078367.421529","991488492.414696","1380807137.81441","1608966509.53885","1531079216.44992","2051227219.45335","2980870874.07376","3366427026.74913","3224401181.6775","4655461396.62226","6597638171.47406","7084418881.54625","6966095311.13184","6767306885.35752","6037610106.7282","6179374297.70856","6793253706.78176","7267729293.55882","7441153989.9983","",
"Australia","AUS","Surface area (sq. km)","AG.SRF.TOTL.K2","","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","","",
"Australia","AUS","Rural land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.577938848","","","","","","","","","","0.577938848","","","","","","","","","","0.577938848","","","","","","","","","","",
"Australia","AUS","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1051022623951","34.821986433365","33.5935241979634","32.9892102101198","32.1583647752095","30.9053432137744","29.0686112856302","27.5327657856306","25.8982833839974","24.5843396462752","23.3217416133842","21.7852704934953","22.4368270925197","20.8443067136401","19.5562204472428","19.1250758041701","18.7969943691212","17.9231214429451","16.5836018982694","17.0694951354709","13.0098111105734","12.9449256399459","12.6278610796613","12.1385318591524","11.6256278578571","10.6932244780756","9.38454626103003","9.41446188413572","9.05227338323452","8.22831352185592","7.86260439573817","",
"Australia","AUS","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","79.2327846161451","76.5704511438957","78.6086357570279","75.9326676999603","74.2955026366171","74.0051238257899","77.3181889887995","71.7724852579149","78.0204487361545","77.7910948358765","76.6976341459334","77.2611662293753","80.5953329556463","81.0569675869396","72.7257729505182","72.5347777190788","76.5976069041022","75.5066938478819","76.3002868585524","73.7994351416401","71.4779919838953","73.6350598749014","72.0444752847942","75.3987636548395","74.811550795693","74.7134798709969","74.5784408797393","78.0169624690871","79.1969828255825","76.7887566092796","77.734105973877","78.9437037634603","77.8178794200304","75.8300725973752","74.1145167093915","74.2491829447212","70.9509417903799","70.390688159621","73.8949445240323","73.2040415309711","72.7689279119847","72.4940932325727","72.2899346257169","71.4783869177713","68.0340394514275","66.0299973749833","65.1216568205692","64.0777511972747","64.1231134904344","56.4555718455891","54.009204908932","52.8387894059347","51.8289400113397","46.3695746506648","47.8157428799388","48.1854193401532","48.5784518817275","46.661811190147","47.4584712468393","46.4349128053299","",
"Australia","AUS","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13173896301.2851","13750720072.6034","13505867983.4177","13661445182.1349","13579476562.2953","15731180933.632","17459764200.2455","18960718153.8413","19296811681.0372","18134703419.4551","18824448212.2192","18960053960.4325","17145686008.7939","18173130121.1152","21872213443.9979","27858274534.9692","30534298016.2036","32700135192.8678","41476398245.1608","49014155990.626","42257086696.6078","50803769079.2519","61455957919.9902","65741784357.5456","66761299487.6441","66749264533.5475","62769665860.7139","61499878529.2808","67392204900.9734","72127923324.3275","70782892746.2104","",
"Australia","AUS","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","","2.68171327746951","2.7020076653534","3.43590737164664","2.60654094263402","2.99725702599653","3.28760177803315","2.48539008931985","2.27947256161329","2.0055851843482","1.93339549178715","2.11386385907419","2.20516412132208","1.9512437681864","1.56600421151433","1.63619365516158","1.72264233211084","1.7682165946024","2.14020101192767","1.80517607706829","1.45653703821575","1.43617881957958","1.26903811676726","1.25984445736698","1.26212038352201","1.3264446894925","1.52840157697368","1.51878863656302","1.42354642723879","1.22744102184776","1.37844140192008","1.19049707732363","1.34965204205083","1.32710007808513","1.15623574751407","1.26299553284131","1.30735045875428","1.12029451231626","1.13286068100656","1.23703553649526","1.18320967857938","1.23099789740414","1.04935408652103","1.09534011732853","1.32410140967909","1.51780167934174","1.57075400104302","1.25261140626768","1.6746943137504","2.00091868514911","1.4871651900591","1.43131944784022","1.63720142453249","1.584361369434","1.58269523808239","1.39969018568347","1.45919805721329","1.28833162132995","",
"Australia","AUS","Tariff rate, most favored nation, weighted mean, all products (%)","TM.TAX.MRCH.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.87","","11.01","","","6.91","6.93","6.6","6.21","5.95","4.91","3.99","4.05","4","3.3","4.09","4.26","3.88","3.96","3.61","2.47","2.58","2.63","2.69","2.72","2.71","2.9","2.86","2.72","",
"Australia","AUS","Import volume index (2000 = 100)","TM.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","94.65174479","107.5397251","119.9434265","137.4668482","150.0290243","162.454852","180.8889368","200.2436734","178.1098962","194.8809993","208.3942142","218.9617105","213.0269206","216.6532437","226.0049149","222.288947","250.5888729","248.184522","244.654997","",
"Australia","AUS","Rural population (% of total population)","SP.RUR.TOTL.ZS","18.471","18.059","17.772","17.489","17.208","16.932","16.66","16.493","16.328","16.164","16.001","15.84","15.68","15.522","15.364","15.208","15.053","14.9","14.748","14.597","14.448","14.3","14.33","14.359","14.389","14.418","14.448","14.478","14.507","14.537","14.567","14.597","14.715","14.843","14.972","15.102","15.233","15.364","15.497","15.63","15.765","15.9","15.778","15.657","15.537","15.418","15.3","15.178","15.057","14.937","14.818","14.7","14.598","14.498","14.398","14.299","14.2","14.096","13.988","13.876","",
"Australia","AUS","Population growth (annual %)","SP.POP.GROW","","1.9897400460104","2.4406394012832","1.91781647792421","1.96235442011452","1.95971689521361","2.2831843822013","1.26227688799781","1.76415865607642","2.09302301013426","1.97018887868806","3.38029353689954","1.83814626273502","1.52881691369673","2.53122025874137","1.23118588792285","1.0026582602274","1.1266726798225","1.16288525870675","1.08064227016539","1.21894271014757","1.58685256936818","1.66753573306185","1.25054826434538","1.13222184499641","1.36734607483574","1.63898886728063","1.52098662618978","1.63620665679268","1.69256678030677","1.47997801595662","1.27457757809254","1.21339077499647","0.9783366810892","1.05850884158683","1.20801981192904","1.31381929938745","1.11872568961022","1.04223571564164","1.14250518739456","1.19227232344832","1.34835834227145","1.22056378534358","1.23399666342628","1.15935216218033","1.31978955436191","1.47522794532757","0.624678435014185","2.00402174031569","2.0610451296841","1.55548958906995","1.38952731561803","1.74582000067359","1.721151439989","1.49156648912847","1.43921665259925","1.56194049810399","1.68452310845434","1.53610551570388","1.51598445404769","",
"Australia","AUS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","503232","516652","532504","545604","558593","571089","578862","580017","583834","590296","597753","625759","645127","663394","690184","710573","728923","751329","775719","798908","821486","847888","871917","891074","910953","936567","962167","990092","1021321","1053384","1082691","1112855","1141218","1165564","1189657","1214687","1238140","1257952","1276217","1296240","1318543","1340676","1362927","1387214","1411953","1440365","1463009","1473615","1507646","1549425","1592165","1637216","1695712","1759436","1820986","1881281","1945439","2010982","2074185","2140690","",
"Australia","AUS","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","6.95224231658721","6.70783795842126","6.45770482209582","6.22280236410917","6.03214463995666","5.90397754140377","5.82147888332513","5.80475304299339","5.84076750043714","5.90282334011702","5.9732753396672","6.05402827251136","6.12378921958113","6.20630478340084","6.34042295336668","6.54302079431289","6.7828118068486","7.10665195001544","7.45476767335049","7.74372689414496","7.92899035902936","8.04979078300144","8.06321985541047","8.01005522545446","7.95731627212935","7.94269396190796","7.94082328943301","7.98144133092761","8.04802250773048","8.11217966773957","8.15683514594116","8.16983411437828","8.17389476951773","8.16505653143793","8.13344396566134","8.06910205178097","7.97475337362729","7.82850911830744","7.65143833606983","7.49386097574102","7.39542062368866","7.37220784125183","7.43246037407132","7.52688095497903","7.57243233025","7.5181476452331","7.38686919133644","7.17208151639551","6.93472181811092","6.76822724564278","6.72682447406688","6.75212619706154","6.88486064465477","7.07546898531616","7.25449129355053","7.38356265236762","7.43917014293614","7.44932107077098","7.42172495409352","7.37239316595332","",
"Australia","AUS","Population ages 05-09, female (% of female population)","SP.POP.0509.FE.5Y","9.90441285506501","9.83052347414801","9.79710951318146","9.80130636008114","9.81565003107636","9.80091559286","9.835561006476","9.83846389636044","9.79149865630126","9.70292185916723","9.59545992801382","9.46018128432572","9.31172781474226","9.14911186931843","8.98327332473393","8.826573573529","8.72321539044538","8.68639691660131","8.69864087724864","8.70727473423634","8.6443812992258","8.51256895356933","8.26811875210564","7.92964179375807","7.56959771935136","7.28592632772693","7.1075260119304","7.03888018476774","7.070611018027","7.14873614427806","7.19496533837978","7.19620729505295","7.16480587286075","7.10120809619533","7.02426580203201","6.9617753590531","6.92287262011993","6.89889809958492","6.8851857475453","6.86982636006204","6.83754487601769","6.77805010123057","6.69047140458515","6.57804027005075","6.45428008288737","6.33928523731673","6.23202750689613","6.13536046285326","6.05491422675094","5.99875163001308","5.97441246592083","5.96843370090655","5.99850830898068","6.06153622975677","6.13724538728873","6.19587805393189","6.26422418189346","6.29272706690888","6.28394981621805","6.25603022600024","",
"Australia","AUS","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","3.453","3.54","3.442","3.332","3.146","2.977","2.881","2.848","2.888","2.886","2.859","2.961","2.744","2.491","2.397","2.148","2.06","2.007","1.949","1.907","1.891","1.935","1.929","1.924","1.84","1.923","1.868","1.845","1.831","1.838","1.902","1.849","1.888","1.859","1.842","1.822","1.796","1.778","1.762","1.755","1.756","1.739","1.756","1.748","1.768","1.807","1.908","1.959","1.984","1.971","1.928","1.926","1.92","1.855","1.826","1.814","1.752","1.741","1.74","","",
"Australia","AUS","Consumption of iodized salt (% of households)","SN.ITK.SALT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","8.1899995803833","7.8600001335144","7.42999982833862","8.52999973297119","10.3699998855591","9.47999954223633","8.76000022888184","8.71000003814697","8.61999988555908","7.90000009536743","6.84000015258789","7.19000005722046","9.14999961853027","9.93000030517578","10","9.35999965667725","8.10999965667725","8.23999977111816","8.06999969482422","7.32999992370605","6.65999984741211","6.05999994277954","6.44999980926514","6.15999984741211","5.98000001907349","5.53999996185303","5.21999979019165","4.92000007629395","4.78000020980835","4.57000017166138","5.40000009536743","5.38000011444092","5.30000019073486","5.32999992370605","5.6100001335144","6.17000007629395","6.07000017166138","5.78000020980835","5.67000007629395","5.32000017166138","5.09999990463257","6.3600001335144",
"Australia","AUS","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","11.7299995422363","11.3500003814697","10.1800003051758","13.2799997329712","19.3999996185303","17.5200004577637","15.5600004196167","15.2700004577637","15.039999961853","13.3699998855591","10.6599998474121","13.2299995422363","18.5599994659424","20.7700004577637","19.7199993133545","17.4200000762939","15.539999961853","16.4099998474121","16.9300003051758","15.3199996948242","13.75","12.8900003433228","14.5900001525879","13.789999961853","12.6099996566772","11.8500003814697","10.8900003433228","10.5500001907349","9.47999954223633","9.02000045776367","12.4799995422363","11.9499998092651","11.9399995803833","12.460000038147","13.039999961853","14.1099996566772","14.2399997711182","13.8199996948242","13.6499996185303","12.8299999237061","12.8199996948242","15.2700004577637",
"Australia","AUS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","33.6874065917899","","","","","41.9189481875005","","","","","46.2333485205566","","","","","55.2306550509594","","","55.558389182367","57.1483310576948","57.3350393981723","57.6520718244973","58.2192678665433","59.4098350649974","61.0876418615682","63.6567367874998","64.9588545335457","66.2679452764323","67.8992731800632","69.122903203276","69.6409431501754","70.0661008378955","70.292316271636","71.4576797146828","72.618886664467","73.1041038012383","73.3972627822667","73.782670758345","74.2386526218493","75.613817576077","76.6072902442063","76.9466513079805","78.1520815374734","77.8772157223775","79.0262229362323","79.6234802861362","80.0855026672366","80.6251680289509","81.2586411067539","80.9977889938921","81.5574367517152","81.9322427259901","82.1963871786844","82.66385348637","83.1481272405781","84.050993534142","84.6654355737641","85.2452120334132","85.7283448623507","85.9834481553983",
"Australia","AUS","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8899993896484","66.5100021362305","66.2099990844727","65.5","68.0400009155273","69.5400009155273","69.5899963378906","67.6399993896484","67.6800003051758","67.9800033569336","68.4499969482422","69.0199966430664","68.1500015258789","68.9599990844727","69.0599975585938","69.5500030517578","69.4400024414063","69.6699981689453","69.4800033569336","67.7300033569336","67.2200012207031","67.4400024414063","66.7099990844727","66.1800003051758","66.1600036621094","66.629997253418","66.2099990844727","66.1100006103516","67.1999969482422","67.5800018310547","",
"Australia","AUS","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68543.1875064726","69117.0338940161","71727.2518094811","72215.8374681172","72291.3179987191","74066.4420617971","76330.426782688","78360.809584087","80824.6422608893","81855.0984451181","82250.2426353416","83844.7924248276","84420.6062464143","86315.1056557916","86140.8002041019","86303.9576608443","87858.9688740792","88583.3256414403","89672.162593623","89643.0902906112","90427.2817854881","92838.5398409586","94314.5449683776","95994.0778380706","96243.8787185146","97344.273745145","97563.1612139298","98139.0176558463","98280.370153527","",
"Australia","AUS","Employment to population ratio, 15+, male (%) (national estimate)","SL.EMP.TOTL.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","74.3899993896484","74.370002746582","74.2900009155273","72.5100021362305","69.2600021362305","69.629997253418","69.7399978637695","70.0400009155273","69.4899978637695","70.1500015258789","71.1399993896484","70.5","67.2600021362305","65.75","65.0800018310547","66.2600021362305","67.3600006103516","67.1699981689453","66.7399978637695","66.9300003051758","67.1600036621094","67.4400024414063","66.8499984741211","67.0999984741211","67.3300018310547","67.7300033569336","68.5699996948242","68.870002746582","69.5800018310547","69.75","68.1900024414063","68.6900024414063","68.6399993896484","68.0400009155273","67.3099975585938","66.6999969482422","66.7900009155273","66.6100006103516","66.7799987792969","67.2200012207031","67.4199981689453","65.4700012207031",
"Australia","AUS","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3600001335144","5.05000019073486","5.11999988555908","4.90000009536743","4.78000020980835","4.84000015258789","4.90999984741211","4.84999990463257","4.92999982833862","4.8600001335144","4.75","4.38000011444092","3.91000008583069","3.74000000953674","3.57999992370605","3.41000008583069","3.3199999332428","3.30999994277954","3.23000001907349","3.23000001907349","2.8199999332428","2.79999995231628","2.61999988555908","2.79999995231628","2.64000010490417","2.61999988555908","2.59999990463257","2.61999988555908","2.55999994277954","",
"Australia","AUS","Multidimensional poverty headcount ratio, male (% of male population)","SI.POV.MDIM.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","39.2","","","","40.3","","","","40.6","","","","","","40.4","","","","","","40.9","","40.9","40.9","","","","42.8","","42","","","","42.1","","","","","","",
"Australia","AUS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Australia","AUS","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP1.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","",
"Australia","AUS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","","","","","6","","","","","6.3","","","","","7.2","7","","","","",
"Australia","AUS","People practicing open defecation, urban (% of urban population)","SH.STA.ODFC.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Number of maternal deaths","SH.MMR.DTHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","15","14","14","14","14","14","15","15","16","16","18","18","19","20","20","21","20","","","",
"Australia","AUS","Incidence of HIV, all (per 1,000 uninfected population)","SH.HIV.INCD.TL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","0.07","0.06","0.06","0.05","0.05","0.04","0.04","0.04","0.04","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.04","0.04","0.05","0.05","0.05","0.05","0.05","0.04","0.04","0.04","0.04","0.04","0.03","",
"Australia","AUS","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","SH.DYN.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1","","","","","11.4","","","","","10","","","","","9.3","9.1","","","","",
"Australia","AUS","Number of infant deaths","SH.DTH.IMRT","4573","4518","4458","4398","4348","4319","4317","4342","4385","4419","4415","4351","4217","4014","3757","3471","3185","2929","2718","2557","2443","2367","2320","2289","2263","2231","2190","2138","2076","2001","1912","1815","1717","1625","1542","1473","1416","1367","1326","1292","1262","1243","1237","1243","1256","1268","1274","1272","1260","1236","1200","1157","1114","1075","1044","1021","1006","994","984","972","",
"Australia","AUS","Women who believe a husband is justified in beating his wife when she neglects the children (%)","SG.VAW.NEGL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Government expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.03172","","","","","","","","","","","","","","","","","16.08962","16.77557","16.54706","17.13625","14.98139","","","","",
"Australia","AUS","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.MS.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.90122985839844","5.48976993560791","7.60741996765137","6.90527009963989","7.49331998825073","7.69718980789185","","",
"Australia","AUS","Trained teachers in upper secondary education, male (% of male teachers)","SE.SEC.TCAQ.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","81.0933837890625","","","","","","","","","","","","","","","","","","","","","","","134.354751586914","132.618270874023","143.233871459961","148.636001586914","152.935974121094","","","","","","","","","","","","","","","","","","157.167663574219","153.013198852539","150.311477661133","132.772888183594","","",
"Australia","AUS","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6909294128418","36.0757484436035","38.5362205505371","39.5269584655762","42.8230094909668","43.8334503173828","45.1392593383789","46.570240020752","50.0701904296875","45.7568206787109","42.4292602539063","49.3129196166992","50.0615692138672","51.8496398925781","53.0037498474121","","",
"Australia","AUS","Adjusted net enrollment rate, primary (% of primary school age children)","SE.PRM.TENR","","","","","","","","","","","","96.54105","","95.15404","94.52301","97.27922","98.30379","99.97696","99.98407","99.97685","99.95414","99.90612","99.093","98.11419","96.30331","96.34697","97.0215","97.57306","98.24894","98.36512","97.97447","97.38874","97.15609","96.73898","96.43436","94.99609","95.40056","94.98368","94.91501","94.54912","94.48531","93.95538","94.02894","95.01722","95.375","95.675","95.78078","96.55403","96.67832","96.81221","97.10396","97.67766","97.98651","97.48417","97.13516","97.10963","96.7724","96.4991","","","",
"Australia","AUS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","7.02136","","7.12441","7.30229","7.06926","6.8324","6.34531","5.94996","5.9051","5.81767","5.66025","5.7661","6.2899","6.70036","5.60592","5.60923","5.49864","5.39764","5.4779","5.53068","5.96698","6.09515","6.46561","6.62561","5.99679","5.86716","5.88019","5.88282","5.95951","6.05467","6.10715","6.3275","6.42333","6.60769","6.61007","6.73426","6.77583","6.54392","6.60351","7.19905","7.26147","7.17933","6.98933","6.94212","3.79315","3.75765","3.78892","","","",
"Australia","AUS","Primary education, pupils (% female)","SE.PRM.ENRL.FE.ZS","","","","","","","","","","","","48.61524","48.61501","48.6313","48.65929","48.53784","48.55789","48.62715","48.65257","48.65822","48.62898","48.5754","48.57341","48.49309","48.41508","48.56699","48.57691","48.59099","48.63513","48.63011","48.5992","48.60162","48.6384","48.64784","48.66767","48.64499","48.65248","48.64077","48.65631","48.67523","48.63367","48.63918","48.60689","48.62008","48.61707","48.59218","48.60962","48.59936","48.61558","48.59962","48.59299","48.59964","48.56895","48.57571","48.55813","48.60404","48.64006","48.67265","","","",
"Australia","AUS","Pupil-teacher ratio, preprimary","SE.PRE.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Coverage of social insurance programs in 4th quintile (% of population)","per_si_allsi.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Coverage of unemployment benefits and ALMP in 4th quintile (% of population)","per_lm_alllm.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Net secondary income (Net current transfers from abroad) (constant LCU)","NY.TRF.NCTR.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","0.233848484253713","-0.810913439689969","3.68543375130619","5.13900578443884","4.1962199183755","-0.349273520368627","4.53063182982038","3.07191803814897","4.3590614665771","5.37207109362944","0.579865387240289","2.5963251200894","1.47865201648946","1.14741974298967","0.608790409905893","1.37074734245832","1.80230335011204","-0.71436602544297","2.90968496191122","1.93681070827469","2.36276763999763","0.200892844811179","-2.45163959448428","2.98800759304505","3.66208248162945","2.01797096478715","0.972669516051837","3.96657525788326","1.26237490246078","1.31496659155054","-2.14917510371005","-0.64544329294489","4.17721656200243","3.34113228205995","1.48256027692426","2.4070375889268","2.96151133336859","3.7027984077186","3.93680017957078","2.90775856044267","0.622322956277287","2.82202013111848","1.62160857773075","2.77358242190874","0.967627613801085","1.04410026087653","2.54641595916337","1.92862437838528","0.389415459591476","0.114109911365006","0.753949898865145","3.18600748129387","1.48331675770872","0.897818726240956","1.37400184669691","0.906641540163818","0.164897476996046","0.911706207118399","0.557565244159235","",
